"country","retailer","retailer_slug","product_family","brand","device_type","model","capacity_gb","offer_type","price_value","price_text","price_unit","term_months","in_stock","data_quality_tier","extracted_at","source_url","source_title","source_snapshot","source_snapshots"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",1024,"financing_max_term",69.05,"69.05 EUR","EUR/month",24,True,"santander_api_live","2026-03-17T08:35:40.275730+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A","iPhone Air","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",1024,"financing_max_term",89.54,"89.54 EUR","EUR/month",18,True,"santander_api_live","2026-03-17T08:35:40.275734+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A","iPhone Air","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",1024,"financing_max_term",131.17,"131.17 EUR","EUR/month",12,True,"santander_api_live","2026-03-17T08:35:40.275739+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A","iPhone Air","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",1024,"financing_max_term",262.33,"262.33 EUR","EUR/month",6,True,"santander_api_live","2026-03-17T08:35:40.275743+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A","iPhone Air","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",1024,"financing_max_term",524.67,"524.67 EUR","EUR/month",3,True,"santander_api_live","2026-03-17T08:35:40.275747+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A","iPhone Air","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",1024,"cash",1574.0,"1574.00 EUR","EUR","",True,"santander_api_live","2026-03-17T08:35:40.275751+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A","iPhone Air","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"renting_no_insurance",24.99,"24.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-17T08:35:41.617715+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"renting_with_insurance",27.99,"27.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-17T08:35:41.617732+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"financing_max_term",36.26,"36.26 EUR","EUR/month",30,True,"santander_api_live","2026-03-17T08:35:41.617742+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"financing_max_term",42.07,"42.07 EUR","EUR/month",24,True,"santander_api_live","2026-03-17T08:35:41.617747+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"financing_max_term",54.55,"54.55 EUR","EUR/month",18,True,"santander_api_live","2026-03-17T08:35:41.617751+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"financing_max_term",79.92,"79.92 EUR","EUR/month",12,True,"santander_api_live","2026-03-17T08:35:41.617756+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"financing_max_term",159.83,"159.83 EUR","EUR/month",6,True,"santander_api_live","2026-03-17T08:35:41.617760+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"financing_max_term",319.67,"319.67 EUR","EUR/month",3,True,"santander_api_live","2026-03-17T08:35:41.617764+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"cash",959.0,"959.00 EUR","EUR","",True,"santander_api_live","2026-03-17T08:35:41.617769+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",512,"renting_no_insurance",33.0,"33.00 EUR","EUR/month",36,True,"santander_api_live","2026-03-17T08:35:42.366758+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6P4QL_A","iPhone 17","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",512,"renting_with_insurance",36.99,"36.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-17T08:35:42.366774+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6P4QL_A","iPhone 17","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",512,"financing_max_term",45.71,"45.71 EUR","EUR/month",30,True,"santander_api_live","2026-03-17T08:35:42.366784+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6P4QL_A","iPhone 17","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",512,"financing_max_term",53.04,"53.04 EUR","EUR/month",24,True,"santander_api_live","2026-03-17T08:35:42.366789+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6P4QL_A","iPhone 17","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",512,"financing_max_term",68.77,"68.77 EUR","EUR/month",18,True,"santander_api_live","2026-03-17T08:35:42.366793+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6P4QL_A","iPhone 17","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",512,"financing_max_term",100.75,"100.75 EUR","EUR/month",12,True,"santander_api_live","2026-03-17T08:35:42.366798+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6P4QL_A","iPhone 17","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",512,"financing_max_term",201.5,"201.50 EUR","EUR/month",6,True,"santander_api_live","2026-03-17T08:35:42.366802+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6P4QL_A","iPhone 17","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",512,"financing_max_term",403.0,"403.00 EUR","EUR/month",3,True,"santander_api_live","2026-03-17T08:35:42.366806+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6P4QL_A","iPhone 17","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",512,"cash",1209.0,"1209.00 EUR","EUR","",True,"santander_api_live","2026-03-17T08:35:42.366810+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6P4QL_A","iPhone 17","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",128,"financing_max_term",34.45,"34.45 EUR","EUR/month",30,True,"santander_api_live","2026-03-17T08:35:43.138515+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXVU3QL_A","iPhone 16 Plus","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",128,"financing_max_term",39.97,"39.97 EUR","EUR/month",24,True,"santander_api_live","2026-03-17T08:35:43.138538+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXVU3QL_A","iPhone 16 Plus","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",128,"financing_max_term",51.82,"51.82 EUR","EUR/month",18,True,"santander_api_live","2026-03-17T08:35:43.138545+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXVU3QL_A","iPhone 16 Plus","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",128,"financing_max_term",75.92,"75.92 EUR","EUR/month",12,True,"santander_api_live","2026-03-17T08:35:43.138551+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXVU3QL_A","iPhone 16 Plus","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",128,"financing_max_term",151.83,"151.83 EUR","EUR/month",6,True,"santander_api_live","2026-03-17T08:35:43.138556+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXVU3QL_A","iPhone 16 Plus","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",128,"financing_max_term",303.67,"303.67 EUR","EUR/month",3,True,"santander_api_live","2026-03-17T08:35:43.138562+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXVU3QL_A","iPhone 16 Plus","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",128,"cash",911.0,"911.00 EUR","EUR","",True,"santander_api_live","2026-03-17T08:35:43.138568+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXVU3QL_A","iPhone 16 Plus","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",256,"financing_max_term",39.36,"39.36 EUR","EUR/month",30,True,"santander_api_live","2026-03-17T08:35:43.904488+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXWN3QL_A","iPhone 16 Plus","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",256,"financing_max_term",45.67,"45.67 EUR","EUR/month",24,True,"santander_api_live","2026-03-17T08:35:43.904505+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXWN3QL_A","iPhone 16 Plus","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",256,"financing_max_term",59.22,"59.22 EUR","EUR/month",18,True,"santander_api_live","2026-03-17T08:35:43.904511+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXWN3QL_A","iPhone 16 Plus","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",256,"financing_max_term",86.75,"86.75 EUR","EUR/month",12,True,"santander_api_live","2026-03-17T08:35:43.904516+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXWN3QL_A","iPhone 16 Plus","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",256,"financing_max_term",173.5,"173.50 EUR","EUR/month",6,True,"santander_api_live","2026-03-17T08:35:43.904520+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXWN3QL_A","iPhone 16 Plus","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",256,"financing_max_term",347.0,"347.00 EUR","EUR/month",3,True,"santander_api_live","2026-03-17T08:35:43.904525+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXWN3QL_A","iPhone 16 Plus","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",256,"cash",1041.0,"1041.00 EUR","EUR","",True,"santander_api_live","2026-03-17T08:35:43.904530+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXWN3QL_A","iPhone 16 Plus","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",256,"renting_no_insurance",36.99,"36.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-17T08:35:45.262757+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYM4QL_A","iPhone 17 Pro Max","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",256,"renting_with_insurance",41.99,"41.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-17T08:35:45.262774+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYM4QL_A","iPhone 17 Pro Max","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",256,"financing_max_term",55.54,"55.54 EUR","EUR/month",30,True,"santander_api_live","2026-03-17T08:35:45.262783+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYM4QL_A","iPhone 17 Pro Max","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",256,"financing_max_term",64.45,"64.45 EUR","EUR/month",24,True,"santander_api_live","2026-03-17T08:35:45.262788+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYM4QL_A","iPhone 17 Pro Max","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",256,"financing_max_term",83.56,"83.56 EUR","EUR/month",18,True,"santander_api_live","2026-03-17T08:35:45.262793+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYM4QL_A","iPhone 17 Pro Max","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",256,"financing_max_term",122.42,"122.42 EUR","EUR/month",12,True,"santander_api_live","2026-03-17T08:35:45.262797+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYM4QL_A","iPhone 17 Pro Max","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",256,"financing_max_term",244.83,"244.83 EUR","EUR/month",6,True,"santander_api_live","2026-03-17T08:35:45.262801+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYM4QL_A","iPhone 17 Pro Max","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",256,"financing_max_term",489.67,"489.67 EUR","EUR/month",3,True,"santander_api_live","2026-03-17T08:35:45.262805+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYM4QL_A","iPhone 17 Pro Max","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",256,"cash",1469.0,"1469.00 EUR","EUR","",True,"santander_api_live","2026-03-17T08:35:45.262810+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYM4QL_A","iPhone 17 Pro Max","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",512,"renting_no_insurance",45.99,"45.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-17T08:35:46.046138+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYQ4QL_A","iPhone 17 Pro Max","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",512,"renting_with_insurance",50.99,"50.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-17T08:35:46.046154+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYQ4QL_A","iPhone 17 Pro Max","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",512,"financing_max_term",65.0,"65.00 EUR","EUR/month",30,True,"santander_api_live","2026-03-17T08:35:46.046164+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYQ4QL_A","iPhone 17 Pro Max","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",512,"financing_max_term",75.41,"75.41 EUR","EUR/month",24,True,"santander_api_live","2026-03-17T08:35:46.046169+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYQ4QL_A","iPhone 17 Pro Max","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",512,"financing_max_term",97.78,"97.78 EUR","EUR/month",18,True,"santander_api_live","2026-03-17T08:35:46.046174+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYQ4QL_A","iPhone 17 Pro Max","20260317_084426_25bee3b2.csv","20260317_084426_25bee3b2.csv"
