"country","retailer","retailer_slug","product_family","brand","device_type","model","capacity_gb","offer_type","price_value","price_text","price_unit","term_months","in_stock","data_quality_tier","extracted_at","source_url","source_title","source_snapshot","source_snapshots"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",1024,"financing_max_term",59.52,"59.52 EUR","EUR/month",30,True,"santander_api_live","2026-03-17T09:42:19.695568+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A","iPhone Air","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",1024,"financing_max_term",69.05,"69.05 EUR","EUR/month",24,True,"santander_api_live","2026-03-17T09:42:19.695572+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A","iPhone Air","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",1024,"financing_max_term",89.54,"89.54 EUR","EUR/month",18,True,"santander_api_live","2026-03-17T09:42:19.695576+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A","iPhone Air","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",1024,"financing_max_term",131.17,"131.17 EUR","EUR/month",12,True,"santander_api_live","2026-03-17T09:42:19.695580+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A","iPhone Air","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",1024,"financing_max_term",262.33,"262.33 EUR","EUR/month",6,True,"santander_api_live","2026-03-17T09:42:19.695584+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A","iPhone Air","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",1024,"financing_max_term",524.67,"524.67 EUR","EUR/month",3,True,"santander_api_live","2026-03-17T09:42:19.695588+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A","iPhone Air","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",1024,"cash",1574.0,"1574.00 EUR","EUR","",True,"santander_api_live","2026-03-17T09:42:19.695593+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A","iPhone Air","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"renting_no_insurance",24.99,"24.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-17T09:42:21.274814+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"renting_with_insurance",27.99,"27.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-17T09:42:21.274833+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"financing_max_term",36.26,"36.26 EUR","EUR/month",30,True,"santander_api_live","2026-03-17T09:42:21.274842+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"financing_max_term",42.07,"42.07 EUR","EUR/month",24,True,"santander_api_live","2026-03-17T09:42:21.274847+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"financing_max_term",54.55,"54.55 EUR","EUR/month",18,True,"santander_api_live","2026-03-17T09:42:21.274852+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"financing_max_term",79.92,"79.92 EUR","EUR/month",12,True,"santander_api_live","2026-03-17T09:42:21.274856+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"financing_max_term",159.83,"159.83 EUR","EUR/month",6,True,"santander_api_live","2026-03-17T09:42:21.274860+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"financing_max_term",319.67,"319.67 EUR","EUR/month",3,True,"santander_api_live","2026-03-17T09:42:21.274864+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"cash",959.0,"959.00 EUR","EUR","",True,"santander_api_live","2026-03-17T09:42:21.274869+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",512,"renting_no_insurance",33.0,"33.00 EUR","EUR/month",36,True,"santander_api_live","2026-03-17T09:42:22.319058+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6P4QL_A","iPhone 17","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",512,"renting_with_insurance",36.99,"36.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-17T09:42:22.319076+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6P4QL_A","iPhone 17","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",512,"financing_max_term",45.71,"45.71 EUR","EUR/month",30,True,"santander_api_live","2026-03-17T09:42:22.319084+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6P4QL_A","iPhone 17","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",512,"financing_max_term",53.04,"53.04 EUR","EUR/month",24,True,"santander_api_live","2026-03-17T09:42:22.319088+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6P4QL_A","iPhone 17","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",512,"financing_max_term",68.77,"68.77 EUR","EUR/month",18,True,"santander_api_live","2026-03-17T09:42:22.319093+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6P4QL_A","iPhone 17","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",512,"financing_max_term",100.75,"100.75 EUR","EUR/month",12,True,"santander_api_live","2026-03-17T09:42:22.319098+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6P4QL_A","iPhone 17","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",512,"financing_max_term",201.5,"201.50 EUR","EUR/month",6,True,"santander_api_live","2026-03-17T09:42:22.319102+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6P4QL_A","iPhone 17","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",512,"financing_max_term",403.0,"403.00 EUR","EUR/month",3,True,"santander_api_live","2026-03-17T09:42:22.319106+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6P4QL_A","iPhone 17","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",512,"cash",1209.0,"1209.00 EUR","EUR","",True,"santander_api_live","2026-03-17T09:42:22.319110+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6P4QL_A","iPhone 17","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",128,"financing_max_term",34.45,"34.45 EUR","EUR/month",30,True,"santander_api_live","2026-03-17T09:42:23.303715+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXVU3QL_A","iPhone 16 Plus","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",128,"financing_max_term",39.97,"39.97 EUR","EUR/month",24,True,"santander_api_live","2026-03-17T09:42:23.303737+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXVU3QL_A","iPhone 16 Plus","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",128,"financing_max_term",51.82,"51.82 EUR","EUR/month",18,True,"santander_api_live","2026-03-17T09:42:23.303743+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXVU3QL_A","iPhone 16 Plus","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",128,"financing_max_term",75.92,"75.92 EUR","EUR/month",12,True,"santander_api_live","2026-03-17T09:42:23.303748+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXVU3QL_A","iPhone 16 Plus","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",128,"financing_max_term",151.83,"151.83 EUR","EUR/month",6,True,"santander_api_live","2026-03-17T09:42:23.303804+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXVU3QL_A","iPhone 16 Plus","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",128,"financing_max_term",303.67,"303.67 EUR","EUR/month",3,True,"santander_api_live","2026-03-17T09:42:23.303813+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXVU3QL_A","iPhone 16 Plus","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",128,"cash",911.0,"911.00 EUR","EUR","",True,"santander_api_live","2026-03-17T09:42:23.303819+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXVU3QL_A","iPhone 16 Plus","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",256,"financing_max_term",39.36,"39.36 EUR","EUR/month",30,True,"santander_api_live","2026-03-17T09:42:24.342860+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXWN3QL_A","iPhone 16 Plus","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",256,"financing_max_term",45.67,"45.67 EUR","EUR/month",24,True,"santander_api_live","2026-03-17T09:42:24.342878+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXWN3QL_A","iPhone 16 Plus","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",256,"financing_max_term",59.22,"59.22 EUR","EUR/month",18,True,"santander_api_live","2026-03-17T09:42:24.342883+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXWN3QL_A","iPhone 16 Plus","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",256,"financing_max_term",86.75,"86.75 EUR","EUR/month",12,True,"santander_api_live","2026-03-17T09:42:24.342887+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXWN3QL_A","iPhone 16 Plus","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",256,"financing_max_term",173.5,"173.50 EUR","EUR/month",6,True,"santander_api_live","2026-03-17T09:42:24.342892+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXWN3QL_A","iPhone 16 Plus","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",256,"financing_max_term",347.0,"347.00 EUR","EUR/month",3,True,"santander_api_live","2026-03-17T09:42:24.342896+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXWN3QL_A","iPhone 16 Plus","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 16 Plus",256,"cash",1041.0,"1041.00 EUR","EUR","",True,"santander_api_live","2026-03-17T09:42:24.342900+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-16-Plus/p/MXWN3QL_A","iPhone 16 Plus","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",256,"renting_no_insurance",36.99,"36.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-17T09:42:25.960068+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYM4QL_A","iPhone 17 Pro Max","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",256,"renting_with_insurance",41.99,"41.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-17T09:42:25.960085+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYM4QL_A","iPhone 17 Pro Max","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",256,"financing_max_term",55.54,"55.54 EUR","EUR/month",30,True,"santander_api_live","2026-03-17T09:42:25.960094+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYM4QL_A","iPhone 17 Pro Max","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",256,"financing_max_term",64.45,"64.45 EUR","EUR/month",24,True,"santander_api_live","2026-03-17T09:42:25.960098+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYM4QL_A","iPhone 17 Pro Max","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",256,"financing_max_term",83.56,"83.56 EUR","EUR/month",18,True,"santander_api_live","2026-03-17T09:42:25.960102+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYM4QL_A","iPhone 17 Pro Max","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",256,"financing_max_term",122.42,"122.42 EUR","EUR/month",12,True,"santander_api_live","2026-03-17T09:42:25.960107+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYM4QL_A","iPhone 17 Pro Max","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",256,"financing_max_term",244.83,"244.83 EUR","EUR/month",6,True,"santander_api_live","2026-03-17T09:42:25.960111+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYM4QL_A","iPhone 17 Pro Max","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",256,"financing_max_term",489.67,"489.67 EUR","EUR/month",3,True,"santander_api_live","2026-03-17T09:42:25.960115+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYM4QL_A","iPhone 17 Pro Max","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",256,"cash",1469.0,"1469.00 EUR","EUR","",True,"santander_api_live","2026-03-17T09:42:25.960119+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYM4QL_A","iPhone 17 Pro Max","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",512,"renting_no_insurance",45.99,"45.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-17T09:42:26.994334+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYQ4QL_A","iPhone 17 Pro Max","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",512,"renting_with_insurance",50.99,"50.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-17T09:42:26.994352+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYQ4QL_A","iPhone 17 Pro Max","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",512,"financing_max_term",65.0,"65.00 EUR","EUR/month",30,True,"santander_api_live","2026-03-17T09:42:26.994361+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYQ4QL_A","iPhone 17 Pro Max","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",512,"financing_max_term",75.41,"75.41 EUR","EUR/month",24,True,"santander_api_live","2026-03-17T09:42:26.994365+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYQ4QL_A","iPhone 17 Pro Max","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro Max",512,"financing_max_term",97.78,"97.78 EUR","EUR/month",18,True,"santander_api_live","2026-03-17T09:42:26.994369+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO-MAX/p/MFYQ4QL_A","iPhone 17 Pro Max","20260317_095311_24b5bc4e.csv","20260317_095311_24b5bc4e.csv"
